run,code,surface,s_over_arc,x_over_axial_chord,T_norm,T_wall_K,h_norm,h_W_m2K,source,report_page,qc_status,notes,model,cfd_wall_temperature_K,cfd_htc_W_m2K,wall_temperature_error_K,htc_error_W_m2K,htc_uncertainty_percent,htc_inside_experimental_interval
145,4512,suction,0.1057,0.1125,0.7996,648.476,0.5696,646.496,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,673.4228836390307,814.9221807064532,24.946883639030716,168.42618070645324,6.7,False
145,4512,suction,0.1237,0.1463,0.7992,648.151,0.5172,587.022,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,677.011730591782,857.2070888582651,28.860730591782044,270.1850888582651,6.7,False
145,4512,suction,0.1412,0.1831,0.7997,648.557,0.5156,585.206,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,678.8879309111975,879.9471503180179,30.33093091119747,294.74115031801784,6.7,False
145,4512,suction,0.1592,0.2233,0.7992,648.151,0.4865,552.178,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,679.2157644552983,885.1132359729653,31.06476445529836,332.9352359729653,6.7,False
145,4512,suction,0.1765,0.2626,0.8001,648.881,0.5163,586.0,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,678.2324583812157,877.3145473292378,29.351458381215707,291.3145473292378,6.7,False
145,4512,suction,0.1939,0.301,0.8033,651.476,0.6215,705.402,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,676.4050577453655,871.7233374431171,24.929057745365526,166.32133744311705,6.7,False
145,4512,suction,0.2116,0.3372,0.8064,653.99,0.7236,821.286,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,674.2904574053939,865.291963114986,20.3004574053939,44.005963114986,6.7,True
145,4512,suction,0.2299,0.3714,0.8079,655.207,0.7511,852.498,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,672.4158569123871,869.6874159029273,17.20885691238709,17.189415902927294,6.7,True
145,4512,suction,0.2477,0.4012,0.808,655.288,0.7326,831.501,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,671.1851456774239,870.8195817279492,15.89714567742385,39.31858172794921,6.7,True
145,4512,suction,0.2652,0.4274,0.8089,656.018,0.7227,820.264,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,670.6768073299895,891.1977729399435,14.658807329989486,70.93377293994354,6.7,False
