reference_point,reference_x_m,reference_y_m,raw_side,surface
583,0.0727512037751,0.00467448238369,lower,pressure
584,0.072605263641,0.00503686532545,lower,pressure
585,0.0724578939101,0.00539875137242,lower,pressure
586,0.0723093120374,0.00576021182406,lower,pressure
587,0.0721597354779,0.00612131797986,lower,pressure
588,0.0720093816865,0.00648214113928,lower,pressure
589,0.0718584681181,0.0068427526018,lower,pressure
590,0.0717072122279,0.00720322366689,lower,pressure
591,0.0715558314707,0.00756362563398,lower,pressure
592,0.0714045195256,0.00792402202493,lower,pressure
593,0.0712533564399,0.00828443918983,lower,pressure
594,0.0711023111798,0.00864486714153,lower,pressure
595,0.0709513314872,0.0090052889499,lower,pressure
596,0.070800365104,0.00936568768476,lower,pressure
597,0.0706493597719,0.00972604641597,lower,pressure
598,0.0704982632328,0.0100863482134,lower,pressure
599,0.0703470232286,0.0104465761468,lower,pressure
600,0.0701955875011,0.0108067132861,lower,pressure
601,0.0700439037922,0.0111667427012,lower,pressure
602,0.0698919198436,0.0115266474618,lower,pressure
603,0.0697395839091,0.0118864107905,lower,pressure
604,0.0695868579528,0.0122460200002,lower,pressure
605,0.0694337311839,0.0126054705315,lower,pressure
606,0.069280207538,0.0129647622188,lower,pressure
607,0.0691262916322,0.0133238950994,lower,pressure
608,0.0689719880835,0.0136828692109,lower,pressure
609,0.068817301509,0.0140416845907,lower,pressure
610,0.0686622365256,0.0144003412762,lower,pressure
611,0.0685067977503,0.014758839305,lower,pressure
612,0.0683509898002,0.0151171787144,lower,pressure
613,0.0681948172923,0.0154753595419,lower,pressure
614,0.0680382848436,0.0158333818249,lower,pressure
615,0.0678813968997,0.0161912456649,lower,pressure
616,0.0677241569052,0.0165489515361,lower,pressure
617,0.0675665672249,0.0169065003151,lower,pressure
618,0.067408629973,0.0172638929719,lower,pressure
619,0.0672503472634,0.0176211304766,lower,pressure
620,0.0670917212103,0.0179782137993,lower,pressure
621,0.0669327539277,0.01833514391,lower,pressure
622,0.0667734475297,0.0186919217787,lower,pressure
623,0.0666138041304,0.0190485483756,lower,pressure
624,0.0664538258438,0.0194050246705,lower,pressure
625,0.0662935147841,0.0197613516336,lower,pressure
626,0.0661328730348,0.0201175302185,lower,pressure
627,0.0659719014292,0.0204735607005,lower,pressure
628,0.0658105979738,0.0208294418225,lower,pressure
629,0.0656489589593,0.0211851713963,lower,pressure
630,0.0654869805663,0.0215407471747,lower,pressure
631,0.0653246589759,0.0218961669103,lower,pressure
632,0.0651619903689,0.0222514283557,lower,pressure
633,0.0649989709262,0.0226065292635,lower,pressure
634,0.0648355968288,0.0229614673865,lower,pressure
635,0.0646718642574,0.0233162404772,lower,pressure
636,0.064507769393,0.0236708462882,lower,pressure
637,0.0643433084164,0.0240252825723,lower,pressure
638,0.0641784775355,0.0243795470885,lower,pressure
639,0.0640132731518,0.0247336376442,lower,pressure
640,0.0638476918981,0.0250875521032,lower,pressure
641,0.0636817304715,0.0254412883455,lower,pressure
642,0.0635153855691,0.0257948442511,lower,pressure
643,0.0633486538881,0.0261482177,lower,pressure
644,0.0631815321258,0.0265014065722,lower,pressure
645,0.0630140169794,0.0268544087475,lower,pressure
646,0.0628461051459,0.027207222106,lower,pressure
647,0.0626777933227,0.0275598445277,lower,pressure
648,0.0625090782068,0.0279122738925,lower,pressure
649,0.0623399565189,0.0282645080918,lower,pressure
650,0.0621704265778,0.0286165458064,lower,pressure
651,0.0620004908297,0.0289683877549,lower,pressure
652,0.0618301545049,0.0293200360306,lower,pressure
653,0.0616594230667,0.0296714928418,lower,pressure
654,0.0614883019784,0.0300227603969,lower,pressure
655,0.0613167967033,0.030373840904,lower,pressure
656,0.0611449127044,0.0307247365715,lower,pressure
657,0.0609726554452,0.0310754496077,lower,pressure
658,0.0608000303889,0.031425982221,lower,pressure
659,0.0606270429986,0.0317763366196,lower,pressure
660,0.0604536987378,0.0321265150118,lower,pressure
661,0.0602800023734,0.0324765192514,lower,pressure
662,0.0601059524136,0.0328263480042,lower,pressure
663,0.0599315391367,0.0331759957444,lower,pressure
664,0.0597567501374,0.0335254555796,lower,pressure
665,0.0595815729939,0.0338747206085,lower,pressure
666,0.0594059952839,0.03422378393,lower,pressure
667,0.0592300045855,0.0345726386429,lower,pressure
668,0.0590535884768,0.0349212778463,lower,pressure
669,0.0588767345356,0.0352696946388,lower,pressure
670,0.0586994303399,0.0356178821193,lower,pressure
671,0.0585216634677,0.0359658333869,lower,pressure
672,0.0583434215159,0.0363135415496,lower,pressure
673,0.0581646947991,0.0366610010682,lower,pressure
674,0.0579854818072,0.0370082104715,lower,pressure
675,0.0578057871698,0.0373551713437,lower,pressure
676,0.0576256161803,0.0377018855991,lower,pressure
677,0.0574449741318,0.038048355152,lower,pressure
678,0.0572638663174,0.0383945819167,lower,pressure
679,0.0570822980304,0.0387405678075,lower,pressure
680,0.0569002745638,0.0390863147386,lower,pressure
681,0.0567178012109,0.0394318246245,lower,pressure
682,0.0565348832647,0.0397770993792,lower,pressure
683,0.0563515260186,0.0401221409173,lower,pressure
684,0.0561677345537,0.0404669510474,lower,pressure
685,0.0559835114852,0.0408115303508,lower,pressure
686,0.055798855813,0.0411558776086,lower,pressure
687,0.0556137651571,0.0414999909154,lower,pressure
688,0.0554282371183,0.041843868356,lower,pressure
689,0.055242269298,0.0421875080155,lower,pressure
690,0.0550558592971,0.0425309079788,lower,pressure
691,0.0548690047167,0.0428740663309,lower,pressure
692,0.054681703158,0.0432169811569,lower,pressure
693,0.0544939522219,0.0435596505417,lower,pressure
694,0.0543057495097,0.0439020725702,lower,pressure
695,0.0541170926199,0.044244245326,lower,pressure
696,0.0539279780488,0.0445861661978,lower,pressure
697,0.0537383983651,0.0449278300992,lower,pressure
698,0.053548342861,0.0452692298792,lower,pressure
699,0.0533578003808,0.0456103581043,lower,pressure
700,0.0531667597684,0.0459512073411,lower,pressure
701,0.0529752098681,0.0462917701561,lower,pressure
702,0.052783139524,0.0466320391157,lower,pressure
703,0.0525905375802,0.0469720067866,lower,pressure
704,0.0523973928807,0.0473116657352,lower,pressure
705,0.0522036942697,0.047651008528,lower,pressure
706,0.0520094305913,0.0479900277316,lower,pressure
707,0.0518145910582,0.048328716123,lower,pressure
708,0.0516191704625,0.0486670696666,lower,pressure
709,0.051423172668,0.0490050895087,lower,pressure
710,0.0512266054907,0.0493427790536,lower,pressure
711,0.0510294768374,0.0496801417575,lower,pressure
712,0.0508317946151,0.0500171810763,lower,pressure
713,0.0506335667307,0.0503539004662,lower,pressure
714,0.0504348010912,0.0506903033835,lower,pressure
715,0.0502355056036,0.0510263932841,lower,pressure
716,0.0500356881746,0.0513621736242,lower,pressure
717,0.0498353567114,0.05169764786,lower,pressure
718,0.0496345191203,0.0520328194473,lower,pressure
719,0.049433181928,0.0523676910284,lower,pressure
720,0.0492313457989,0.0527022617891,lower,pressure
721,0.0490290060066,0.0530365277365,lower,pressure
722,0.0488261569157,0.053370484342,lower,pressure
723,0.0486227928911,0.0537041270771,lower,pressure
724,0.0484189082975,0.0540374514131,lower,pressure
725,0.0482144974996,0.0543704528213,lower,pressure
726,0.0480095548622,0.0547031267732,lower,pressure
727,0.0478040747501,0.0550354687402,lower,pressure
728,0.0475980515281,0.0553674741935,lower,pressure
729,0.0473914795609,0.0556991386047,lower,pressure
730,0.0471843532475,0.0560304574607,lower,pressure
731,0.0469766677059,0.0563614265773,lower,pressure
732,0.0467684193678,0.0566920423709,lower,pressure
733,0.0465596053185,0.0570223015569,lower,pressure
734,0.0463502226667,0.0573522008612,lower,pressure
735,0.0461402685212,0.0576817370098,lower,pressure
736,0.0459297399906,0.0580109067288,lower,pressure
737,0.0457186341837,0.0583397067441,lower,pressure
738,0.0455069482092,0.0586681337818,lower,pressure
739,0.0452946791758,0.0589961845678,lower,pressure
740,0.0450818241923,0.0593238558281,lower,pressure
741,0.0448683803674,0.0596511442887,lower,pressure
742,0.0446543446299,0.0599780465181,lower,pressure
743,0.0444397129945,0.0603045582834,lower,pressure
744,0.0442244805532,0.0606306745434,lower,pressure
745,0.0440086422107,0.0609563900929,lower,pressure
746,0.0437921928717,0.0612816997261,lower,pressure
747,0.0435751274408,0.0616065982379,lower,pressure
748,0.0433574408226,0.0619310804226,lower,pressure
749,0.0431391279217,0.0622551410749,lower,pressure
750,0.0429201836429,0.0625787749893,lower,pressure
751,0.0427006028907,0.0629019769603,lower,pressure
752,0.0424803805698,0.0632247417825,lower,pressure
753,0.0422595116484,0.0635470642935,lower,pressure
754,0.0420379930543,0.0638689406606,lower,pressure
755,0.0418158257859,0.0641903698122,lower,pressure
756,0.041593013135,0.0645113522328,lower,pressure
757,0.0413695585129,0.0648318884879,lower,pressure
758,0.0411454653312,0.0651519791432,lower,pressure
759,0.040920737001,0.0654716247642,lower,pressure
760,0.040695376934,0.0657908259165,lower,pressure
761,0.0404693885413,0.0661095831657,lower,pressure
762,0.0402427752345,0.0664278970773,lower,pressure
763,0.0400155404248,0.066745768217,lower,pressure
764,0.0397876875237,0.0670631971502,lower,pressure
765,0.0395592192311,0.0673801839081,lower,pressure
766,0.0393301338492,0.0676967252189,lower,pressure
767,0.0391004248047,0.0680128141486,lower,pressure
768,0.0388700843338,0.0683284428691,lower,pressure
769,0.0386391046719,0.0686436035516,lower,pressure
770,0.0384074780547,0.0689582883676,lower,pressure
771,0.0381751967178,0.0692724894884,lower,pressure
772,0.0379422528966,0.0695861990855,lower,pressure
773,0.0377086388267,0.0698994093302,lower,pressure
774,0.0374743467437,0.0702121123939,lower,pressure
775,0.0372393688831,0.070524300448,lower,pressure
776,0.0370036975134,0.0708359656857,lower,pressure
777,0.0367673263958,0.0711471012896,lower,pressure
778,0.0365302527615,0.0714577027419,lower,pressure
779,0.0362924759972,0.0717677669538,lower,pressure
780,0.0360539956361,0.0720772909335,lower,pressure
781,0.0358148112115,0.0723862716889,lower,pressure
782,0.0355749222565,0.0726947062284,lower,pressure
783,0.0353343283042,0.0730025915599,lower,pressure
784,0.0350930288879,0.0733099246915,lower,pressure
785,0.0348510235408,0.0736167026315,lower,pressure
786,0.0346083117959,0.0739229223879,lower,pressure
787,0.0343648931866,0.0742285809688,lower,pressure
788,0.03412076712,0.0745336752613,lower,pressure
789,0.0338759320574,0.0748382012443,lower,pressure
790,0.0336303853127,0.0751421537943,lower,pressure
791,0.0333841238708,0.0754455274724,lower,pressure
792,0.0331371447159,0.0757483168385,lower,pressure
793,0.032889444832,0.0760505164529,lower,pressure
794,0.0326410212035,0.0763521208755,lower,pressure
795,0.0323918708143,0.0766531246666,lower,pressure
796,0.0321419906486,0.0769535223862,lower,pressure
797,0.0318913776907,0.0772533085943,lower,pressure
798,0.0316400289245,0.0775524778512,lower,pressure
799,0.0313879413455,0.0778510247258,lower,pressure
800,0.0311351127873,0.078148944461,lower,pressure
801,0.0308815432908,0.078446234073,lower,pressure
802,0.0306272344081,0.0787428917926,lower,pressure
803,0.0303721878222,0.0790389159555,lower,pressure
804,0.0301164052161,0.0793343048977,lower,pressure
805,0.029859888273,0.0796290569551,lower,pressure
806,0.0296026386758,0.0799231704635,lower,pressure
807,0.0293446581075,0.0802166437589,lower,pressure
808,0.0290859482513,0.080509475177,lower,pressure
809,0.0288265107901,0.0808016630539,lower,pressure
810,0.0285663474069,0.0810932057253,lower,pressure
811,0.0283054594872,0.0813841012308,lower,pressure
812,0.028043845629,0.0816743448357,lower,pressure
813,0.0277815007012,0.0819639280932,lower,pressure
814,0.0275184183239,0.0822528413138,lower,pressure
815,0.0272545921082,0.0825410747987,lower,pressure
816,0.0269900156651,0.0828286188492,lower,pressure
817,0.0267246826057,0.0831154637667,lower,pressure
818,0.0264585865409,0.0834015998523,lower,pressure
819,0.0261917210819,0.0836870174073,lower,pressure
