cellnumber,    x-coordinate,    y-coordinate,        pressure,     temperature,          y-plus,       heat-flux,face-area-magnitude
         1, 5.912810937E-02, 6.253098696E-02, 2.330469082E+05, 6.471341216E+02, 3.536905412E-01,-1.610617736E+05, 6.861772508E-04
         2, 5.934893340E-02, 6.188131124E-02, 2.328023526E+05, 6.475248007E+02, 3.532061648E-01,-1.593805263E+05, 6.861771694E-04
         3, 5.956946686E-02, 6.123153865E-02, 2.325259526E+05, 6.479089050E+02, 3.531214741E-01,-1.580562040E+05, 6.861770899E-04
         4, 5.978970975E-02, 6.058166921E-02, 2.322495709E+05, 6.482339802E+02, 3.531220631E-01,-1.571752022E+05, 6.861770131E-04
         5, 6.000965834E-02, 5.993169919E-02, 2.319862077E+05, 6.484568420E+02, 3.529987243E-01,-1.565693306E+05, 6.861769396E-04
         6, 6.022932008E-02, 5.928162858E-02, 2.317262524E+05, 6.485397118E+02, 3.529337332E-01,-1.563707582E+05, 6.861768760E-04
         7, 6.044868752E-02, 5.863146484E-02, 2.314608366E+05, 6.484488102E+02, 3.530035184E-01,-1.566598267E+05, 6.861768587E-04
         8, 6.066777930E-02, 5.798120424E-02, 2.311795162E+05, 6.481514340E+02, 3.532034278E-01,-1.574966880E+05, 6.861768926E-04
         9, 6.088659912E-02, 5.733085424E-02, 2.308893975E+05, 6.476231432E+02, 3.534063820E-01,-1.588868100E+05, 6.861769642E-04
        10, 6.110515818E-02, 5.668041483E-02, 2.306053800E+05, 6.468598370E+02, 3.535741242E-01,-1.608003679E+05, 6.861770607E-04
        11, 6.132346764E-02, 5.602989346E-02, 2.303337622E+05, 6.458781579E+02, 3.537853029E-01,-1.631735467E+05, 6.861771694E-04
        12, 6.154154241E-02, 5.537929013E-02, 2.300670977E+05, 6.447172352E+02, 3.541407699E-01,-1.658915753E+05, 6.861772783E-04
        13, 6.175938249E-02, 5.472861230E-02, 2.297932549E+05, 6.434345627E+02, 3.546230024E-01,-1.687330808E+05, 6.861773761E-04
        14, 6.197700649E-02, 5.407785624E-02, 2.295042584E+05, 6.421110309E+02, 3.551443174E-01,-1.714445885E+05, 6.861774516E-04
        15, 6.219441816E-02, 5.342703313E-02, 2.292043344E+05, 6.408277390E+02, 3.556558137E-01,-1.738380072E+05, 6.861774919E-04
        16, 6.241162121E-02, 5.277613923E-02, 2.288938747E+05, 6.397139840E+02, 3.561499670E-01,-1.755500138E+05, 6.861774773E-04
        17, 6.262860447E-02, 5.212517083E-02, 2.285709858E+05, 6.389299025E+02, 3.564976330E-01,-1.761260803E+05, 6.861774116E-04
        18, 6.284534931E-02, 5.147412792E-02, 2.282453912E+05, 6.385559383E+02, 3.565802714E-01,-1.754971580E+05, 6.861773089E-04
        19, 6.306185573E-02, 5.082300305E-02, 2.279318159E+05, 6.386378375E+02, 3.563883087E-01,-1.736495724E+05, 6.861771838E-04
        20, 6.327810884E-02, 5.017179251E-02, 2.276285871E+05, 6.392657271E+02, 3.560065991E-01,-1.704065018E+05, 6.861770519E-04
        21, 6.349407881E-02, 4.952048883E-02, 2.273228056E+05, 6.404262903E+02, 3.555597500E-01,-1.659990379E+05, 6.861769295E-04
        22, 6.370978057E-02, 4.886909574E-02, 2.269966615E+05, 6.420402941E+02, 3.550571040E-01,-1.607316682E+05, 6.861768337E-04
        23, 6.392517686E-02, 4.821760207E-02, 2.266445900E+05, 6.439647897E+02, 3.544578713E-01,-1.550616699E+05, 6.861767824E-04
        24, 6.414026767E-02, 4.756600782E-02, 2.262714568E+05, 6.460635224E+02, 3.537820950E-01,-1.493451974E+05, 6.861767905E-04
        25, 6.435503811E-02, 4.691431299E-02, 2.258798628E+05, 6.482641876E+02, 3.530534979E-01,-1.437062773E+05, 6.861768433E-04
        26, 6.456950307E-02, 4.626251012E-02, 2.254766342E+05, 6.504209642E+02, 3.522724172E-01,-1.385645088E+05, 6.861769286E-04
        27, 6.478364766E-02, 4.561060295E-02, 2.250771808E+05, 6.524325758E+02, 3.514088460E-01,-1.340934916E+05, 6.861770442E-04
        28, 6.499747187E-02, 4.495859519E-02, 2.246986325E+05, 6.542466175E+02, 3.504476229E-01,-1.303266211E+05, 6.861771882E-04
        29, 6.521099061E-02, 4.430648312E-02, 2.243521501E+05, 6.558229480E+02, 3.494950326E-01,-1.273378878E+05, 6.861773583E-04
        30, 6.542420387E-02, 4.365427047E-02, 2.240277254E+05, 6.571105838E+02, 3.487527208E-01,-1.252048309E+05, 6.861775526E-04
        31, 6.563710421E-02, 4.300195724E-02, 2.236940980E+05, 6.581072719E+02, 3.483092051E-01,-1.238346470E+05, 6.861777690E-04
        32, 6.584969163E-02, 4.234954342E-02, 2.233383504E+05, 6.587557936E+02, 3.480519857E-01,-1.233517503E+05, 6.861780055E-04
        33, 6.606198102E-02, 4.169702902E-02, 2.229635424E+05, 6.590362819E+02, 3.479438205E-01,-1.237362860E+05, 6.861782419E-04
        34, 6.627395004E-02, 4.104441032E-02, 2.225674689E+05, 6.589554191E+02, 3.480112385E-01,-1.249076424E+05, 6.861783536E-04
        35, 6.648559123E-02, 4.039168730E-02, 2.221467468E+05, 6.585323112E+02, 3.482227500E-01,-1.267647169E+05, 6.861783066E-04
        36, 6.669688970E-02, 3.973885253E-02, 2.217070664E+05, 6.578173734E+02, 3.484964310E-01,-1.291157098E+05, 6.861781288E-04
        37, 6.690782309E-02, 3.908589855E-02, 2.212605300E+05, 6.568831614E+02, 3.487292265E-01,-1.317348115E+05, 6.861778492E-04
        38, 6.711837649E-02, 3.843282536E-02, 2.208264234E+05, 6.558526807E+02, 3.488623500E-01,-1.342585942E+05, 6.861774987E-04
        39, 6.732853502E-02, 3.777962178E-02, 2.204126969E+05, 6.548932592E+02, 3.489067985E-01,-1.362380733E+05, 6.861771095E-04
        40, 6.753827631E-02, 3.712628782E-02, 2.200192741E+05, 6.542135843E+02, 3.488600872E-01,-1.371167691E+05, 6.861767149E-04
        41, 6.774758548E-02, 3.647281229E-02, 2.196420185E+05, 6.540385079E+02, 3.485529866E-01,-1.363528537E+05, 6.861763501E-04
        42, 6.795645505E-02, 3.581919894E-02, 2.192955134E+05, 6.545636381E+02, 3.479932245E-01,-1.335934799E+05, 6.861760633E-04
        43, 6.816485524E-02, 3.516543657E-02, 2.189534705E+05, 6.558497082E+02, 3.472616866E-01,-1.289445187E+05, 6.861759669E-04
        44, 6.837280840E-02, 3.451152891E-02, 2.185957585E+05, 6.578112771E+02, 3.466474586E-01,-1.229616206E+05, 6.861760984E-04
        45, 6.858029962E-02, 3.385747597E-02, 2.181599269E+05, 6.602615617E+02, 3.464213224E-01,-1.162263262E+05, 6.861764519E-04
        46, 6.878734380E-02, 3.320328146E-02, 2.176282986E+05, 6.629801036E+02, 3.456720745E-01,-1.092206419E+05, 6.861770211E-04
        47, 6.899394095E-02, 3.254894167E-02, 2.171520301E+05, 6.657789257E+02, 3.439305302E-01,-1.025324637E+05, 6.861777999E-04
        48, 6.920009106E-02, 3.189446405E-02, 2.167788959E+05, 6.685132254E+02, 3.422564593E-01,-9.660284793E+04, 6.861787823E-04
        49, 6.940578669E-02, 3.123984300E-02, 2.164134404E+05, 6.710774146E+02, 3.412441034E-01,-9.152549463E+04, 6.861799623E-04
        50, 6.961105764E-02, 3.058508411E-02, 2.159988195E+05, 6.733974588E+02, 3.405328743E-01,-8.726352947E+04, 6.861813337E-04
        51, 6.981588155E-02, 2.993018553E-02, 2.155554555E+05, 6.754268537E+02, 3.398018655E-01,-8.383098966E+04, 6.861827896E-04
        52, 7.002024353E-02, 2.927514166E-02, 2.151140583E+05, 6.771328398E+02, 3.389162821E-01,-8.126473056E+04, 6.861835914E-04
        53, 7.022411376E-02, 2.861994319E-02, 2.147108386E+05, 6.784956740E+02, 3.379711331E-01,-7.957203147E+04, 6.861834869E-04
        54, 7.042744011E-02, 2.796457708E-02, 2.143360737E+05, 6.795063695E+02, 3.371198669E-01,-7.871987889E+04, 6.861825928E-04
        55, 7.063017040E-02, 2.730902657E-02, 2.139733762E+05, 6.801628111E+02, 3.366742827E-01,-7.870930064E+04, 6.861810380E-04
        56, 7.083225995E-02, 2.665328048E-02, 2.135603766E+05, 6.804629865E+02, 3.369732458E-01,-7.946434858E+04, 6.861789625E-04
        57, 7.103366405E-02, 2.599732578E-02, 2.130454977E+05, 6.803837626E+02, 3.373388163E-01,-8.093957429E+04, 6.861765169E-04
        58, 7.123433053E-02, 2.534114756E-02, 2.125437067E+05, 6.799198595E+02, 3.369656759E-01,-8.313626720E+04, 6.861738625E-04
        59, 7.143421471E-02, 2.468473464E-02, 2.121372934E+05, 6.791011045E+02, 3.364270876E-01,-8.607747249E+04, 6.861711715E-04
        60, 7.163327187E-02, 2.402807213E-02, 2.117949233E+05, 6.779894720E+02, 3.362684149E-01,-8.950483318E+04, 6.861687597E-04
        61, 7.183148712E-02, 2.337115631E-02, 2.114673308E+05, 6.767074799E+02, 3.359597834E-01,-9.289206843E+04, 6.861677175E-04
        62, 7.202888280E-02, 2.271399647E-02, 2.112226445E+05, 6.754867384E+02, 3.353244970E-01,-9.572314945E+04, 6.861683762E-04
        63, 7.222551852E-02, 2.205660380E-02, 2.110718402E+05, 6.746714908E+02, 3.346240258E-01,-9.691574536E+04, 6.861705843E-04
        64, 7.241254300E-02, 2.142889239E-02, 2.109557548E+05, 6.746090813E+02, 3.337768380E-01,-9.595287279E+04, 6.237945452E-04
        65, 7.259891182E-02, 2.080097795E-02, 2.109175256E+05, 6.754353474E+02, 3.322396306E-01,-9.194337351E+04, 6.861785812E-04
        66, 7.279352844E-02, 2.014297433E-02, 2.107542360E+05, 6.772236702E+02, 3.305761576E-01,-8.593131306E+04, 6.861844960E-04
        67, 7.298753411E-02, 1.948478445E-02, 2.107323984E+05, 6.796203150E+02, 3.275575447E-01,-7.892385121E+04, 6.861914350E-04
        68, 7.318097353E-02, 1.882641762E-02, 2.106690513E+05, 6.823227999E+02, 3.235137713E-01,-7.134438075E+04, 6.861992832E-04
        69, 7.337386906E-02, 1.816788502E-02, 2.105963480E+05, 6.851396933E+02, 3.247093249E-01,-6.587312566E+04, 6.862075308E-04
        70, 7.356618345E-02, 1.750917546E-02, 2.105822688E+05, 6.878485630E+02, 3.235863933E-01,-6.135411772E+04, 6.862121263E-04
        71, 7.375773787E-02, 1.685024053E-02, 2.104883566E+05, 6.903241512E+02, 3.223137010E-01,-5.683940424E+04, 6.862112504E-04
        72, 7.394830883E-02, 1.619102620E-02, 2.104433297E+05, 6.925355779E+02, 3.230017439E-01,-5.307699886E+04, 6.862057676E-04
        73, 7.413768023E-02, 1.553147379E-02, 2.105294808E+05, 6.944860609E+02, 3.204117043E-01,-5.098403683E+04, 6.861967968E-04
        74, 7.432564348E-02, 1.487152744E-02, 2.106348342E+05, 6.961123354E+02, 3.200541231E-01,-4.861624508E+04, 6.861856806E-04
        75, 7.451196015E-02, 1.421112847E-02, 2.109464596E+05, 6.974473821E+02, 3.167917284E-01,-4.748679737E+04, 6.861739856E-04
        76, 7.469642907E-02, 1.355022099E-02, 2.114452886E+05, 6.984821293E+02, 3.148852340E-01,-4.745567983E+04, 6.861635022E-04
        77, 7.487881929E-02, 1.288874727E-02, 2.122340954E+05, 6.991939759E+02, 3.126593799E-01,-4.833873131E+04, 6.861562446E-04
        78, 7.505894452E-02, 1.222665794E-02, 2.132048039E+05, 6.995278545E+02, 3.082655780E-01,-4.872379327E+04, 6.861546137E-04
        79, 7.523690909E-02, 1.156398188E-02, 2.145604824E+05, 6.995218514E+02, 3.034498067E-01,-5.098700046E+04, 6.861602687E-04
        80, 7.541324198E-02, 1.090086158E-02, 2.161487687E+05, 6.991042452E+02, 2.994358335E-01,-5.373353799E+04, 6.861690457E-04
        81, 7.558864355E-02, 1.023748610E-02, 2.177328443E+05, 6.982407039E+02, 2.965641259E-01,-5.749110657E+04, 6.861767508E-04
        82, 7.576381415E-02, 9.574043564E-03, 2.192120734E+05, 6.968851961E+02, 2.955259004E-01,-6.185528062E+04, 6.861814739E-04
        83, 7.593946159E-02, 8.910721168E-03, 2.204597777E+05, 6.950543460E+02, 2.963475305E-01,-6.774000851E+04, 6.861836030E-04
        84, 7.611627132E-02, 8.247707970E-03, 2.213485650E+05, 6.927653503E+02, 2.974520735E-01,-7.369500096E+04, 6.861858232E-04
        85, 7.628672570E-02, 7.615278475E-03, 2.219867222E+05, 6.903480772E+02, 3.011878306E-01,-7.938475391E+04, 6.238114264E-04
        86, 7.645124197E-02, 7.013545372E-03, 2.220833025E+05, 6.882662843E+02, 3.049421704E-01,-8.395279378E+04, 6.238263636E-04
        87, 7.660987228E-02, 6.442523096E-03, 2.216029135E+05, 6.871622533E+02, 3.106141339E-01,-8.472617997E+04, 5.614688570E-04
        88, 7.675382495E-02, 5.932150409E-03, 2.206973025E+05, 6.874021008E+02, 3.175310363E-01,-8.192024775E+04, 4.991052500E-04
        89, 7.689896971E-02, 5.422099959E-03, 2.191001839E+05, 6.888381438E+02, 3.251078710E-01,-7.538411509E+04, 5.614967643E-04
        90, 7.705248147E-02, 4.882006906E-03, 2.171401606E+05, 6.912136754E+02, 3.329437447E-01,-6.675809573E+04, 5.614724196E-04
        91, 7.721263915E-02, 4.311421420E-03, 2.148665138E+05, 6.940784378E+02, 3.327792140E-01,-5.825134125E+04, 6.238039006E-04
        92, 7.737739384E-02, 3.709802870E-03, 2.129537400E+05, 6.971078905E+02, 3.329336767E-01,-4.976836923E+04, 6.237482328E-04
        93, 7.754368335E-02, 3.076341935E-03, 2.111067197E+05, 7.001524613E+02, 3.238476894E-01,-4.319100451E+04, 6.861231995E-04
        94, 7.770837098E-02, 2.410212299E-03, 2.109121233E+05, 7.031161099E+02, 3.149932678E-01,-3.755267617E+04, 6.862969722E-04
        95, 7.786045969E-02, 1.740765525E-03, 2.127845240E+05, 7.058204718E+02, 2.918297789E-01,-3.352698676E+04, 6.867898312E-04
        96, 7.799175382E-02, 1.098092529E-03, 2.163944032E+05, 7.081824927E+02, 2.484350193E-01,-2.923040958E+04, 6.251992580E-04
        97, 7.809597254E-02, 5.129508208E-04, 2.217041310E+05, 7.101892834E+02, 1.979118734E-01,-2.720953932E+04, 5.636077734E-04
        98, 7.814222574E-02,-1.389153476E-05, 2.269762542E+05, 7.116414411E+02, 9.760769718E-02,-2.367530014E+04, 4.974634741E-04
        99, 7.806726545E-02,-5.005068379E-04, 2.365430641E+05, 7.128483802E+02, 1.482865678E-01,-2.445653653E+04, 4.993103481E-04
       100, 7.783003151E-02,-9.676124901E-04, 2.354562785E+05, 7.144967013E+02, 1.207044875E-01,-5.356496448E+04, 5.607764491E-04
       101, 7.744152844E-02,-1.361130388E-03, 2.362390313E+05, 7.159453099E+02, 2.151373760E-01,-8.220588743E+04, 5.604791830E-04
       102, 7.694650441E-02,-1.607734826E-03, 2.419421414E+05, 7.167812878E+02, 2.356710299E-02,-1.082670207E+05, 5.607029165E-04
       103, 7.639826834E-02,-1.683458220E-03, 2.367704406E+05, 7.160859197E+02, 2.227556343E-01,-8.844867049E+04, 5.606235485E-04
       104, 7.585591078E-02,-1.578165102E-03, 2.354962269E+05, 7.148046129E+02, 1.905542890E-01,-7.606169326E+04, 5.601958537E-04
       105, 7.539666444E-02,-1.325660385E-03, 2.280946804E+05, 7.125191592E+02, 3.426980920E-01,-2.708551715E+04, 5.000349846E-04
       106, 7.505942136E-02,-9.666829137E-04, 1.984792319E+05, 7.106894271E+02, 2.487422821E-01,-7.561333566E+03, 4.969227862E-04
       107, 7.481243461E-02,-5.346140242E-04, 1.997507460E+05, 7.089042696E+02, 3.544557903E-01,-1.796647019E+03, 5.015944041E-04
       108, 7.459224761E-02,-5.002031321E-05, 2.045850699E+05, 7.069948970E+02, 4.118686080E-01,-5.442866496E+03, 5.630391023E-04
       109, 7.435956597E-02, 4.961803788E-04, 2.126875398E+05, 7.049050201E+02, 4.349253038E-01,-1.306779008E+04, 6.244234423E-04
       110, 7.411487401E-02, 1.103975694E-03, 2.224073857E+05, 7.024635200E+02, 4.407348584E-01,-2.109701457E+04, 6.860330027E-04
       111, 7.386825979E-02, 1.743893255E-03, 2.333407307E+05, 6.996959084E+02, 4.423421465E-01,-3.079157305E+04, 6.855815033E-04
       112, 7.362744212E-02, 2.385680797E-03, 2.429950319E+05, 6.966337769E+02, 4.337416679E-01,-4.152915189E+04, 6.853889481E-04
       113, 7.339883596E-02, 2.998668468E-03, 2.506458160E+05, 6.934123435E+02, 4.241730203E-01,-5.243426858E+04, 6.230666416E-04
       114, 7.317859679E-02, 3.581580007E-03, 2.559079476E+05, 6.902257630E+02, 4.110820152E-01,-6.371883631E+04, 6.232028101E-04
       115, 7.296507061E-02, 4.133876879E-03, 2.593209309E+05, 6.876137366E+02, 4.012189619E-01,-7.475047217E+04, 5.610784191E-04
       116, 7.275849581E-02, 4.655636381E-03, 2.613317216E+05, 6.861337316E+02, 3.921397211E-01,-8.221664799E+04, 5.612613716E-04
       117, 7.256031036E-02, 5.147347692E-03, 2.626686550E+05, 6.859832128E+02, 3.916210615E-01,-8.573760209E+04, 4.990370793E-04
       118, 7.237140089E-02, 5.609303247E-03, 2.634323349E+05, 6.870685605E+02, 3.899464518E-01,-8.455919668E+04, 4.991444098E-04
       119, 7.216870785E-02, 6.099432241E-03, 2.641319949E+05, 6.889745294E+02, 3.892674770E-01,-7.871801737E+04, 5.616308602E-04
       120, 7.194051147E-02, 6.646617781E-03, 2.648344408E+05, 6.913288447E+02, 3.904984663E-01,-7.266814775E+04, 6.240953054E-04
       121, 7.169922441E-02, 7.222180720E-03, 2.656152720E+05, 6.935711622E+02, 3.925236298E-01,-6.594016048E+04, 6.240907404E-04
       122, 7.144556195E-02, 7.826340385E-03, 2.668136648E+05, 6.954917336E+02, 3.954217824E-01,-5.872876173E+04, 6.864109666E-04
       123, 7.118009776E-02, 8.459278382E-03, 2.683546414E+05, 6.970453607E+02, 3.975615242E-01,-5.381833807E+04, 6.862964827E-04
       124, 7.091491669E-02, 9.092222899E-03, 2.701220145E+05, 6.980618511E+02, 3.975691887E-01,-4.871200920E+04, 6.862059969E-04
       125, 7.064973563E-02, 9.725083597E-03, 2.721376442E+05, 6.986542013E+02, 3.990683178E-01,-4.654225745E+04, 6.861403173E-04
       126, 7.038427144E-02, 1.035776827E-02, 2.741364536E+05, 6.987697382E+02, 3.976080724E-01,-4.360644141E+04, 6.860996756E-04
       127, 7.011824101E-02, 1.099018566E-02, 2.762434806E+05, 6.985079757E+02, 3.967091014E-01,-4.224090844E+04, 6.860846877E-04
       128, 6.985137612E-02, 1.162224542E-02, 2.782316650E+05, 6.978775561E+02, 3.958689423E-01,-4.151339835E+04, 6.860963518E-04
       129, 6.958340108E-02, 1.225386281E-02, 2.802251974E+05, 6.969055604E+02, 3.943119715E-01,-4.178111818E+04, 6.861287376E-04
       130, 6.931421161E-02, 1.288499683E-02, 2.821055551E+05, 6.955888838E+02, 3.949809170E-01,-4.243809298E+04, 6.861588744E-04
       131, 6.904380769E-02, 1.351564098E-02, 2.840258613E+05, 6.939680135E+02, 3.940741475E-01,-4.503600991E+04, 6.861818583E-04
       132, 6.877221912E-02, 1.414579619E-02, 2.858436612E+05, 6.919597765E+02, 3.939585500E-01,-4.653536430E+04, 6.861975581E-04
       133, 6.849946827E-02, 1.477546059E-02, 2.876901636E+05, 6.896609598E+02, 3.911867030E-01,-5.041788651E+04, 6.862058454E-04
       134, 6.822557002E-02, 1.540463697E-02, 2.895410487E+05, 6.870258530E+02, 3.912900298E-01,-5.488720567E+04, 6.862065944E-04
       135, 6.795056909E-02, 1.603332534E-02, 2.912926538E+05, 6.840600021E+02, 3.924842697E-01,-6.002679271E+04, 6.861998882E-04
       136, 6.767448038E-02, 1.666152291E-02, 2.931613093E+05, 6.808684208E+02, 3.913347670E-01,-6.707785110E+04, 6.861904241E-04
       137, 6.739730388E-02, 1.728923991E-02, 2.950016152E+05, 6.776149285E+02, 3.954314327E-01,-7.648804672E+04, 6.861829680E-04
       138, 6.711906940E-02, 1.791647822E-02, 2.967508262E+05, 6.745475716E+02, 3.977133702E-01,-8.570014133E+04, 6.861776685E-04
       139, 6.683977693E-02, 1.854324341E-02, 2.987113178E+05, 6.721604600E+02, 3.991223885E-01,-9.462547729E+04, 6.861744616E-04
       140, 6.657223403E-02, 1.914109290E-02, 3.004331157E+05, 6.709541285E+02, 3.988077356E-01,-1.002537234E+05, 6.237939033E-04
       141, 6.631653011E-02, 1.971007138E-02, 3.020504061E+05, 6.709663269E+02, 3.971580025E-01,-1.013091243E+05, 6.237944105E-04
       142, 6.604711711E-02, 2.030708082E-02, 3.037910282E+05, 6.720001743E+02, 3.957477878E-01,-9.924454644E+04, 6.861759583E-04
       143, 6.576389819E-02, 2.093208022E-02, 3.056584828E+05, 6.736053796E+02, 3.945208501E-01,-9.494980665E+04, 6.861782452E-04
       144, 6.547963619E-02, 2.155661024E-02, 3.074973855E+05, 6.752951026E+02, 3.923581777E-01,-8.941183674E+04, 6.861799024E-04
       145, 6.519431621E-02, 2.218065970E-02, 3.093602530E+05, 6.767436651E+02, 3.903855143E-01,-8.397562113E+04, 6.861810427E-04
       146, 6.490791589E-02, 2.280421369E-02, 3.111949650E+05, 6.777828525E+02, 3.883703545E-01,-7.930803875E+04, 6.861817887E-04
       147, 6.462042034E-02, 2.342726290E-02, 3.130113291E+05, 6.783717623E+02, 3.865632813E-01,-7.553374383E+04, 6.861822655E-04
       148, 6.433179975E-02, 2.404979244E-02, 3.148077744E+05, 6.784974616E+02, 3.849654452E-01,-7.276231995E+04, 6.861826003E-04
       149, 6.404203922E-02, 2.467179485E-02, 3.166030338E+05, 6.781685723E+02, 3.834989247E-01,-7.099029176E+04, 6.861827756E-04
       150, 6.375112385E-02, 2.529325336E-02, 3.183844771E+05, 6.773967868E+02, 3.820402479E-01,-7.020493739E+04, 6.861825592E-04
       151, 6.345901638E-02, 2.591415867E-02, 3.201495474E+05, 6.762024130E+02, 3.806984242E-01,-7.038005752E+04, 6.861820177E-04
       152, 6.316572428E-02, 2.653449774E-02, 3.219028466E+05, 6.746065945E+02, 3.794852631E-01,-7.150116741E+04, 6.861812722E-04
       153, 6.287121028E-02, 2.715426311E-02, 3.236484058E+05, 6.726316785E+02, 3.783120451E-01,-7.350812144E+04, 6.861804454E-04
